"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRF15","OUT010",545.844298488031
"FDV27","OUT027",2879.41862090607
"NCJ06","OUT049",2035.27684383667
"FDN02","OUT018",2988.0542262285
"FDQ51","OUT049",880.55742912875
"FDQ07","OUT017",3637.28034977557
"FDS45","OUT049",1801.61415798674
"NCJ06","OUT045",1884.71369420215
"FDD36","OUT035",2035.65732725374
"FDY25","OUT045",2840.45570054812
"FDU52","OUT046",2478.66740378618
"DRK47","OUT017",3704.56263008177
"NCL30","OUT017",2169.6994209078
"FDN22","OUT035",4131.09001748758
"NCF30","OUT027",3482.94556137972
"FDK03","OUT035",4198.9853978086
"FDT45","OUT017",1028.49310398837
"NCC54","OUT027",5247.29490706411
"FDP08","OUT018",2830.64001937861
"FDU44","OUT046",2607.70161553397
"DRG39","OUT035",1033.31349541607
"FDU32","OUT049",2062.71384754542
"FDY27","OUT049",2943.35265816776
"NCP54","OUT013",2013.40607325769
"NCZ41","OUT049",2133.18922742117
"DRL49","OUT013",2330.97632001864
"FDI05","OUT018",980.25437973683
"FDY56","OUT045",3523.71365259328
"DRC13","OUT013",2042.97181001281
"NCV29","OUT017",2965.40676247253
"FDR24","OUT049",1549.85101687705
"FDZ34","OUT018",2768.92854631364
"FDP37","OUT035",2180.17153632994
"FDX08","OUT027",4334.05909362355
"FDS57","OUT045",2200.11474954012
"NCG18","OUT049",1759.14842345794
"FDK25","OUT018",2419.82566325765
"FDH53","OUT049",1424.99335446877
"DRI59","OUT018",3261.0704637909
"FDA52","OUT046",2825.27120404066
"FDT20","OUT010",-1247.0468758049
"FDE36","OUT019",686.714141486315
"FDI24","OUT017",2890.22264999567
"FDB28","OUT018",2891.24666754379
"FDV11","OUT017",2923.96493609031
"FDP01","OUT046",2466.29958927409
"FDD34","OUT027",4035.12148538395
"FDJ50","OUT027",2329.29051319498
"FDZ44","OUT013",1943.50333502014
"DRO59","OUT035",1391.26120203607
"DRB48","OUT045",608.780983163876
"FDR21","OUT018",2519.2536798737
"NCE42","OUT010",1810.35218640756
"FDO23","OUT046",1521.36930603204
"NCE30","OUT018",3095.83534152358
"FDQ22","OUT035",798.094718157979
"FDY01","OUT045",1794.54130928185
"FDS08","OUT017",2938.46148364876
"FDG28","OUT018",3629.95126864466
"FDQ51","OUT018",540.446928498949
"FDB05","OUT017",4053.254705006
"FDO56","OUT049",1979.29801151937
"FDE02","OUT018",1222.10833075933
"FDN45","OUT017",3644.48816517818
"FDS09","OUT013",860.774933219527
"NCA54","OUT018",2614.09433901849
"FDP09","OUT010",1467.92493549259
"FDC53","OUT045",1540.19816861742
"NCM55","OUT017",3074.70351079917
"FDL09","OUT018",2421.9139379274
"FDA11","OUT019",-392.329435859766
"FDA50","OUT045",1470.21451362665
"FDC23","OUT017",2956.07021402355
"FDE22","OUT049",2637.69895941052
"FDD23","OUT046",2975.47759548793
"NCA29","OUT049",2852.72900673909
"FDK38","OUT046",2355.89801604766
"DRC13","OUT046",1960.64457400833
"NCP43","OUT049",2953.18093150172
"FDX28","OUT049",1716.68268892914
"FDF08","OUT049",1563.89629792714
"FDZ33","OUT046",2393.77639310519
"FDD10","OUT049",2944.90874957592
"FDO58","OUT017",2699.06615705116
"FDI50","OUT017",3752.26928047326
"FDO58","OUT045",2578.33210284287
"FDX08","OUT013",2915.29798033273
"NCK17","OUT010",-1207.65286571582
"FDF39","OUT035",4290.10077412224
"FDU45","OUT010",-99.6566516294365
"NCJ18","OUT018",1621.00613887658
"DRC27","OUT019",1989.05994808677
"DRC25","OUT035",1537.33150252044
"FDU59","OUT035",2711.66700551967
"FDU28","OUT035",3162.40755499132
"NCP30","OUT046",705.02196802942
"FDB39","OUT018",648.679310302397
"FDE41","OUT013",1443.62141887867
"DRH11","OUT010",-966.250181201682
"FDA58","OUT045",3672.89613589398
"FDU50","OUT046",1861.74874065387
"FDM34","OUT013",2115.94627269007
"FDM44","OUT027",3105.79257460016
"FDR39","OUT045",2859.62052233107
"FDM25","OUT045",2732.67458525304
"FDQ49","OUT049",2599.90149910621
"DRH25","OUT018",605.189667627026
"FDM09","OUT027",4179.18442795179
"FDL44","OUT019",664.969320148629
"NCR42","OUT018",294.867694645299
"DRL59","OUT046",887.825362294911
"FDX43","OUT013",2719.51367154033
"DRK47","OUT010",1683.89797421451
"FDU48","OUT018",1840.66400205303
"FDY12","OUT045",780.240471063851
"NCN43","OUT018",1698.19760926997
"NCM55","OUT018",2655.49570702411
"FDQ21","OUT027",3435.31982774145
"FDX13","OUT035",4117.65783645231
"NCK30","OUT027",5461.26058786949
"FDG20","OUT049",2894.62209962969
"DRG27","OUT017",793.806509991875
"FDY14","OUT018",3903.95095597702
"FDP59","OUT035",1810.83946496782
"FDU60","OUT017",2802.71118138334
"NCC18","OUT019",836.960991310195
"DRJ39","OUT017",3565.74060337663
"FDS07","OUT049",1930.60791135792
"FDM08","OUT027",4981.03521839596
"FDP51","OUT045",1872.79714619843
"FDU16","OUT035",1487.5770358358
"FDH12","OUT013",1755.95074977693
"DRE48","OUT010",1204.73697126416
"NCL42","OUT027",5320.3502864946
"FDR21","OUT045",2763.26423015473
"NCW29","OUT035",2256.91174021497
"FDO11","OUT013",3997.98592375673
"NCM31","OUT049",2362.63490555498
"FDV35","OUT019",575.369576866537
"FDF58","OUT017",1130.50112015917
"NCE43","OUT049",2797.24189930677
"FDA02","OUT035",2450.60777433761
"DRL37","OUT010",-1151.18230851354
"FDR24","OUT018",1211.29660765541
"FDW59","OUT049",1452.96254143912
"FDS22","OUT049",862.989157130577
"FDW24","OUT017",944.585543077348
"FDU24","OUT035",1685.53053605118
"FDA21","OUT027",4420.58711246592
"FDH58","OUT027",3338.96353556511
"FDW36","OUT018",1407.04045807119
"FDI45","OUT027",4212.27315565499
"FDU01","OUT018",2681.9492609629
"FDF35","OUT027",3217.75023923475
"FDU43","OUT019",1851.75355441318
"FDE24","OUT019",401.862272673419
"FDK50","OUT049",2701.45824876864
"FDG31","OUT045",980.69305408074
"FDC60","OUT045",1403.46441658204
"FDL36","OUT013",1503.16370052067
"FDP21","OUT013",3048.42782466681
"FDW16","OUT045",1408.5839573149
"FDX02","OUT017",3668.32126118562
"FDQ58","OUT027",3917.06083024654
"FDT51","OUT046",1790.74117751652
"FDD59","OUT049",1394.44416794369
"NCM42","OUT018",1488.4084778041
"FDA57","OUT018",418.701448907002
"FDZ48","OUT035",1955.39413242063
"FDE46","OUT045",2371.12297093173
"NCZ30","OUT019",36.6258338975792
"FDB56","OUT017",3100.58442309975
"FDA25","OUT027",3144.69485980426
"FDD20","OUT013",2046.57571771412
"FDL25","OUT013",1537.35725312366
"NCO18","OUT049",2920.54347030688
"FDJ45","OUT017",713.011131897176
"FDR12","OUT035",2862.93776349013
"NCF19","OUT010",-1107.20094095319
"FDK25","OUT046",2658.93125687355
"NCR17","OUT046",1842.01127723272
"FDC52","OUT046",2430.54994526293
"NCA54","OUT017",2992.84376618128
"FDR45","OUT010",1882.34319931487
"NCM19","OUT049",1928.56009506477
"FDF39","OUT027",5618.7557114726
"FDX23","OUT049",1667.50086388271
"FDD58","OUT027",3069.55120570402
"FDX28","OUT013",1663.7710069401
"NCD31","OUT013",2627.74473683526
"FDU57","OUT018",2136.98115236128
"FDI27","OUT046",776.480797675133
"NCM42","OUT046",1749.2993511343
"FDD32","OUT027",2782.57060384475
"FDI34","OUT013",3661.21039683621
"NCM29","OUT049",2185.97496016892
"FDG46","OUT018",1546.92685129952
"DRC01","OUT010",-1078.16738745966
"FDB15","OUT027",5615.11134539468
"NCA17","OUT027",3856.45418208136
"FDF10","OUT046",2374.07938806065
"FDR26","OUT027",4299.37381613557
"FDI02","OUT049",1909.8869981668
"NCM54","OUT010",144.898674077641
"FDF14","OUT013",2450.06088330263
"FDJ33","OUT010",43.8336493001957
"FDM20","OUT035",4035.26590857283
"FDC03","OUT027",4565.10132154213
"NCX05","OUT046",1882.46965384498
"NCM41","OUT027",2948.82963425864
"NCU29","OUT010",457.800646614104
"FDQ59","OUT017",1470.3483715194
"FDH46","OUT010",-261.779591080426
"FDH09","OUT013",888.744120189869
"NCD06","OUT045",725.858188531331
"FDC15","OUT035",2633.45162697971
"DRD37","OUT027",2220.48548975333
"FDT28","OUT027",3842.94108429286
"FDR28","OUT027",4064.68722213907
"FDT38","OUT017",1513.38674768641
"FDV34","OUT027",2688.83476959976
"FDY52","OUT035",1185.11643664812
"FDB34","OUT013",1435.26832019965
"DRL23","OUT018",1433.98573689496
"DRB24","OUT046",2467.81522230564
"FDJ50","OUT046",904.450642899737
"FDQ49","OUT035",2615.31071334333
"FDP20","OUT035",2149.09016654327
"FDV19","OUT027",3995.23575040989
"NCR54","OUT045",3055.40483112347
"FDO09","OUT010",2221.08562577531
"FDS57","OUT018",2018.34785558566
"FDN10","OUT049",1992.23846766967
"FDV23","OUT049",2118.16049660112
"FDY28","OUT049",3500.23731477309
"DRG51","OUT013",2626.1886454271
"FDD45","OUT019",-392.329435859766
"NCL18","OUT027",4522.06294537512
"NCM29","OUT013",2128.39500395539
"FDF17","OUT027",4573.37350346793
"FDE22","OUT017",2682.56225157617
"FDQ22","OUT017",754.412499902791
"FDS01","OUT013",2894.08534225664
"FDW35","OUT027",2174.41584752322
"FDJ33","OUT046",2001.1029506206
"NCF54","OUT035",2884.19085994283
"FDE09","OUT013",1808.77694090129
"NCE06","OUT045",2510.43672252185
"DRH49","OUT049",1421.88117165244
"FDY43","OUT045",2649.8313908652
"NCT05","OUT017",4134.00962472409
"FDZ34","OUT045",2983.37335983955
"FDL38","OUT017",1533.00283597772
"FDZ31","OUT017",3131.62533450981
"FDR14","OUT035",1082.04405395414
"NCN54","OUT049",1390.34853535741
"NCC42","OUT027",3692.202509584
"FDK08","OUT017",1725.7154203304
"FDP59","OUT013",1744.07466014982
"FDV22","OUT035",2654.21299854744
"FDD33","OUT035",3857.09033015522
"DRE60","OUT027",5056.71105575779
"FDK52","OUT046",3599.72544915269
"FDA02","OUT017",2448.94002410285
"FDM56","OUT049",1867.421263638
"FDE57","OUT035",2412.27813077171
"FDM32","OUT045",1380.61477034456
"NCQ30","OUT027",3409.89018194923
"FDQ27","OUT027",3149.36313402876
"FDT60","OUT027",3461.20074004203
"FDU43","OUT049",3905.35948852299
"NCO55","OUT035",1871.97829639459
"FDG02","OUT045",2968.38508739611
"FDJ28","OUT013",3065.99609666498
"FDP40","OUT045",1738.07075207958
"FDJ38","OUT045",2964.24899643321
"NCC54","OUT017",3934.0892249688
"NCZ41","OUT046",2019.73558914196
"FDK38","OUT019",465.540645278312
"FDU52","OUT013",2512.75580613756
"FDC40","OUT046",1254.5774341023
"NCR30","OUT017",1329.9702534061
"NCN18","OUT017",1910.15582275728
"FDB50","OUT035",1433.23521167989
"FDG04","OUT013",3025.12691192096
"FDR26","OUT035",2970.71887878521
"NCT17","OUT018",2722.85890408353
"FDX35","OUT027",5049.42232360195
"FDS12","OUT046",2050.32523404365
"NCZ29","OUT027",3476.72119574706
"FDB38","OUT010",668.121961341569
"FDP12","OUT013",676.947630807464
"FDP22","OUT046",871.28099844331
"FDS26","OUT018",3853.1725811458
"FDR52","OUT046",3054.75734055108
"DRJ13","OUT046",2576.6202457473
"FDU48","OUT027",3552.84829961727
"FDE29","OUT035",1154.52679174643
"NCT29","OUT049",2059.60166472909
"DRK37","OUT018",2726.46281178484
"FDK55","OUT046",1430.70519622677
"FDR07","OUT046",1562.85159079088
"FDO21","OUT027",5015.76095426055
"FDK46","OUT049",4221.33318549917
"FDB12","OUT045",1626.19400419821
"FDT31","OUT027",4457.85238950864
"FDJ33","OUT045",1934.42770251018
"FDC26","OUT027",3227.00587093051
"NCQ02","OUT045",2926.94326101388
"FDP08","OUT010",1166.93951095985
"FDB11","OUT027",5034.43405115852
"FDV55","OUT013",2373.97423780904
"FDW20","OUT049",2056.98120679774
"NCJ18","OUT019",31.9980180496991
"FDC41","OUT018",966.741281948333
"FDE14","OUT027",3096.00475964281
"FDG35","OUT013",2830.36651127513
"FDF45","OUT035",1104.77232506178
"FDS19","OUT027",2724.58441361092
"FDS58","OUT019",633.355767100366
"FDA26","OUT017",3601.5307057644
"FDM32","OUT049",1532.73401138724
"FDL45","OUT046",2035.2965032236
"FDZ55","OUT049",2650.14769067583
"FDY37","OUT049",2367.79490466445
"FDO46","OUT046",3037.68079343788
"FDQ60","OUT046",1928.53929607509
"FDA19","OUT018",1816.8713644222
"FDL15","OUT046",2467.85568068225
"FDM10","OUT018",3105.66361485754
"NCL05","OUT017",835.248336374102
"DRK49","OUT010",-1189.51195207944
"NCE18","OUT027",5430.21967645943
"FDG40","OUT049",699.801851156403
"DRI59","OUT045",3453.72999760251
"FDK28","OUT035",4199.43666431697
"NCD06","OUT019",-1124.27748806638
"FDO11","OUT019",2051.7548709217
"FDK27","OUT046",1926.45102140534
"FDT43","OUT027",2300.25695970146
"FDD38","OUT018",1380.66782088563
"FDA16","OUT049",3586.19269197726
"FDL14","OUT027",3914.93209720017
"NCM17","OUT049",846.896059787343
"FDD20","OUT045",1927.13897035434
"FDA40","OUT045",1374.43086308851
"FDL43","OUT045",1209.1957408212
"FDV15","OUT045",1596.62826744309
"FDE52","OUT046",1460.80311624348
"NCL17","OUT010",394.081815632598
"NCJ31","OUT045",3723.10186908699
"FDR60","OUT045",1219.55619741675
"NCA18","OUT035",2011.33250636132
"FDS21","OUT027",2502.34655087974
"FDW09","OUT035",1430.61475374854
"FDL26","OUT035",2614.28680519676
"FDS47","OUT018",1177.10305505241
"FDC39","OUT046",3279.53474446039
"FDT51","OUT035",1941.38930974716
"FDK40","OUT035",4305.66168820388
"NCG19","OUT045",3667.73613678451
"FDZ07","OUT046",1032.38002974773
"FDF08","OUT027",2901.73608388196
"FDO04","OUT013",958.195591919051
"FDK41","OUT018",1087.42239501709
"FDP15","OUT049",4141.52125717443
"NCD43","OUT018",1420.0213725981
"NCP18","OUT013",2414.84342255306
"FDZ51","OUT046",1519.28103136229
"DRH13","OUT035",1898.96403359497
"FDF38","OUT045",623.277530722334
"NCI43","OUT045",765.252198620414
"FDM38","OUT027",2365.08061558276
"FDS03","OUT013",1106.35416707318
"DRJ47","OUT017",2838.42036701789
"FDT50","OUT010",-328.037963240056
"FDV02","OUT046",2751.72409972519
"NCG18","OUT017",1786.89471013378
"FDW52","OUT046",2629.44643687165
"FDS40","OUT035",772.213805857393
"FDN31","OUT017",3144.11452415174
"FDA37","OUT045",1914.69023908902
"FDA15","OUT046",3956.11706436453
"FDL39","OUT046",2885.87785220584
"FDJ53","OUT045",1897.65415035244
"FDX22","OUT013",3375.29416150013
"NCZ42","OUT045",3713.84623739123
"FDD56","OUT027",4260.51198930808
"FDD40","OUT017",3182.44416771764
"FDS50","OUT013",3531.19273531847
"NCN14","OUT013",2968.65635471868
"FDT15","OUT013",2950.5154410823
"NCS18","OUT027",3200.63323374495
"NCO26","OUT010",-59.2387333937811
"FDF58","OUT018",747.083418771882
"NCB19","OUT013",1444.11314376365
"FDH26","OUT017",2366.01591296179
"DRB24","OUT027",3897.32336682538
"FDA49","OUT018",1134.06467888541
"FDB32","OUT045",1486.3480693465
"FDI36","OUT017",3232.64990091064
"NCA17","OUT010",480.569376098362
"FDH22","OUT013",2046.00307607591
"NCM26","OUT018",2176.86688733534
"FDT15","OUT027",4370.83264578128
"FDB16","OUT018",1144.95731874256
"NCP54","OUT027",3439.94764358933
"FDJ36","OUT013",1690.67582738726
"FDO28","OUT045",1861.86404796467
"FDU09","OUT013",943.166861099002
"FDF29","OUT017",2175.88332816384
"FDY08","OUT013",2285.8901275585
"DRJ59","OUT018",366.858707552605
"FDT23","OUT027",2754.10969198943
"FDU15","OUT018",379.880080456123
"FDT47","OUT013",1604.67999180648
"FDI53","OUT019",690.398965940847
"FDR59","OUT018",3873.40176945194
"FDD53","OUT035",841.092635948371
"FDY51","OUT017",3592.6858822004
"FDT04","OUT049",756.231949982068
"FDU51","OUT049",2917.96347075215
"FDG14","OUT035",2572.35325392955
"NCU06","OUT045",3593.65684920744
"DRG25","OUT046",2962.00495607604
"DRH49","OUT035",1513.53886488961
"FDN15","OUT035",2374.97239535238
"FDL43","OUT018",977.633921805482
"NCT18","OUT049",3005.02367285612
"NCB31","OUT013",4159.53622156952
"FDK57","OUT035",2065.71478889384
"FDY04","OUT019",691.914598972399
"NCP54","OUT046",1960.64457400833
"FDF41","OUT013",3900.52480668059
"FDM01","OUT045",1593.02435974178
"FDW03","OUT045",1622.54963812029
"FDF28","OUT045",1910.02196486453
"FDY37","OUT017",2381.53636866681
"FDQ03","OUT017",3864.14602835463
"FDP51","OUT027",3386.0975443184
"FDJ40","OUT017",1898.27973313017
"FDC32","OUT049",1619.30248860623
"DRI49","OUT027",2788.79496947741
"NCW54","OUT017",1032.58873657466
"FDF09","OUT017",759.121232503895
"FDP45","OUT018",3691.54136657979
"DRJ23","OUT018",2703.65362392397
"FDS59","OUT017",1900.85973268491
"FDY08","OUT046",2230.01644549281
"FDX16","OUT049",2465.17510498736
"FDY16","OUT018",2665.36443873468
"FDK32","OUT035",2590.49416756593
"FDQ22","OUT013",711.10072503385
"NCC31","OUT018",2218.30871371757
"FDG58","OUT049",2558.41921434737
"DRF48","OUT013",3040.6878260026
"DRH36","OUT049",1306.89224095475
"NCR30","OUT035",1387.65729433476
"FDB03","OUT019",1926.40548362844
"FDZ28","OUT027",3481.88119485654
"FDR35","OUT017",3259.59517973441
"DRD15","OUT027",5139.06252526066
"FDJ33","OUT019",90.5163915451201
"FDA56","OUT010",27.7810103335744
"FDP56","OUT046",813.746074717849
"NCT30","OUT046",816.898715910789
"FDK15","OUT017",1731.98024433967
"FDH44","OUT018",2077.39841234268
"FDV01","OUT013",2504.48362421176
"DRG03","OUT017",2544.1914913794
"FDG50","OUT027",2914.63608165564
"FDR16","OUT010",1501.09457994902
"FDZ60","OUT046",1745.69544343299
"DRG03","OUT045",2400.11606604865
"FDS56","OUT018",3899.32314012914
"FDU33","OUT045",703.04900067046
"DRD27","OUT035",1753.87718288056
"FDW22","OUT046",3539.11880098751
"DRA24","OUT045",2539.96200090036
"FDF38","OUT049",770.728497540525
"FDX48","OUT013",2500.34753324886
"FDS58","OUT018",2293.9440927028
"FDC32","OUT046",1513.62930736784
"NCQ29","OUT045",4071.79394401122
"DRK39","OUT018",1098.35549325086
"NCS38","OUT017",1948.48546632318
"DRO47","OUT013",1842.4383102427
"DRG27","OUT027",2177.03630545457
"FDC57","OUT027",4498.22984936768
"FDS55","OUT046",2351.22974182317
"NCJ06","OUT018",1656.26405800276
"FDO01","OUT019",173.400044309575
"NCM55","OUT045",2890.16970885615
"FDC52","OUT049",2534.66703509316
"FDQ15","OUT045",1245.92883460232
"NCT30","OUT027",2258.85559169584
"NCR42","OUT027",2022.61290629118
"FDD28","OUT035",1112.55278210261
"FDQ34","OUT049",1792.27760953776
"FDZ12","OUT027",3739.86870159889
"DRE13","OUT019",-503.182275594563
"NCN07","OUT019",226.758418695524
"FDM28","OUT035",3024.60943643275
"FDI10","OUT017",2840.50864168765
"FDQ25","OUT013",2750.51412457378
"FDA38","OUT010",1915.5128437713
"DRI13","OUT049",3534.92259226107
"FDY20","OUT027",2922.94872195806
"NCZ53","OUT035",3125.06136119538
"NCM31","OUT013",2336.17677750473
"DRB01","OUT017",3112.99269598845
"DRF37","OUT046",4145.67700752427
"NCF42","OUT049",2922.14002009166
"FDF16","OUT018",2107.98805724437
"FDB41","OUT013",843.206661221353
"FDR34","OUT013",3635.82120942061
"FDR15","OUT018",2214.17262275467
"NCV42","OUT019",-103.220100954132
"FDW51","OUT035",3511.51043804731
"FDU36","OUT017",1684.27359394817
"FDX60","OUT049",1425.56599610698
"FDY03","OUT035",1970.42286324068
"FDW55","OUT045",3861.43217090715
"FDT01","OUT010",1472.59320971709
"FDG58","OUT013",2505.50753235834
"FDK21","OUT017",4052.6820633678
"NCS41","OUT019",995.971747944857
"FDS10","OUT045",2826.98306113623
"NCT53","OUT046",2634.11471109614
"FDJ28","OUT018",2758.56808971808
"FDX44","OUT045",1362.47385670818
"FDT20","OUT018",388.643987266903
"FDO44","OUT017",1881.65445252535
"NCX17","OUT049",3820.91974435037
"FDY01","OUT017",1985.29947685753
"FDJ12","OUT027",4779.06700234751
"DRK35","OUT018",362.722616589705
"FDD47","OUT019",779.426067584734
"NCM53","OUT035",1864.73002261536
"FDO45","OUT013",1458.07750806052
"NCM42","OUT010",-141.058019635052
"FDE04","OUT046",2863.06866434497
"NCI30","OUT027",5375.30521066532
"FDZ19","OUT013",2816.32123022504
"FDW57","OUT013",2860.38351453862
"FDA25","OUT013",1690.14364412567
"FDT22","OUT046",985.737745879415
"FDP51","OUT013",1948.66333412961
"FDD48","OUT027",3325.49089615322
"FDY39","OUT035",3055.65034784281
"FDO48","OUT010",1610.39132827565
"FDD23","OUT027",4406.54183141583
"DRN35","OUT027",2093.62046942852
"FDT01","OUT035",3543.16444947219
"FDC20","OUT010",-993.235918402065
"DRJ35","OUT035",1179.42425427705
"FDB32","OUT046",1525.01367210997
"FDL24","OUT046",2763.10846446732
"NCV42","OUT035",1962.68286457647
"FDZ46","OUT046",1766.90808150908
"FDC15","OUT013",2521.56017132496
"FDD08","OUT019",-1254.29514958413
"FDY50","OUT049",1547.27101732231
"FDD36","OUT013",1951.77551694594
"FDG57","OUT027",2278.02041347879
"FDL21","OUT018",426.481905947823
"FDN16","OUT027",3105.79257460016
"FDJ09","OUT027",2227.77422190917
"FDS01","OUT010",947.854289421605
"FDV33","OUT017",4220.57810194308
"DRE12","OUT017",1947.9937414382
"FDR07","OUT013",1610.94481581575
"FDP48","OUT010",1018.28921092075
"NCB55","OUT035",1112.02059884101
"FDQ08","OUT013",1026.54223874844
"FDR34","OUT035",3803.73195576927
"FDO33","OUT046",1814.04209026237
"FDP13","OUT045",597.356160045135
"FDX12","OUT049",3946.80131490522
"NCT06","OUT049",2754.28443989299
"FDR16","OUT019",1482.42148305105
"FDE36","OUT046",2636.2029857659
"FDZ36","OUT049",3042.78067478381
"FDV13","OUT045",1368.20649745586
"NCZ17","OUT035",775.817713558701
"FDU56","OUT045",2854.91178972996
"FDM09","OUT035",2869.2025874994
"FDV02","OUT017",2846.24128243532
"FDS34","OUT018",1546.92685129952
"FDA11","OUT049",1648.82776698474
"FDP09","OUT017",3466.80431164555
"FDB29","OUT027",3299.03734221443
